,ID,sex,race,class,major,math.level,modality,Anxiety.avg,Anxiety.pca1,Anxiety.wt.pca,Anxiety.cfa,Anxiety.mea.avg,Anxiety.mea.pca1,Anxiety.mea.wt.pca,Anxiety.mea.cfa,Anxiety.mla.avg,Anxiety.mla.pca1,Anxiety.mla.wt.pca,Anxiety.mla.cfa,SelfEfficacy.avg,SelfEfficacy.pca1,SelfEfficacy.wt.pca,SelfEfficacy.cfa,Technology.avg,Technology.pca1,Technology.wt.pca,Technology.cfa,Cooporative.avg,Cooporative.pca1,Cooporative.wt.pca,Cooporative.cfa,Deductive.avg,Deductive.pca1,Deductive.wt.pca,Deductive.cfa,Demonstration.avg,Demonstration.pca1,Demonstration.wt.pca,Demonstration.cfa,Inductive.avg,Inductive.pca1,Inductive.wt.pca,Inductive.cfa,Integrative.avg,Integrative.pca1,Integrative.wt.pca,Integrative.cfa,LectureType.avg,LectureType.pca1,LectureType.wt.pca,LectureType.cfa,Repetitive.avg,Repetitive.pca1,Repetitive.wt.pca,Repetitive.cfa,Engage.avg,Engage.pca1,Engage.wt.pca,Engage.cfa,Resource.avg,Resource.pca1,Resource.wt.pca,Resource.cfa
353,353,female,white,yr2,STEM,math03,Visual,3.444444444,2.207061386,1.321859664,0.50914202,5,2.611274425,1.836050791,1.558852597,2.2,0.485555553,0.016121124,0.168738012,3,-0.258381904,0.397762734,-0.00351981,4.2,4.019381838,2.678284673,1.075614983,1,-3.795683775,-2.346118309,-1.738333254,1.571428571,3.805141622,2.118481278,-1.384809717,1.714285714,-4.577554638,-2.873163599,-1.499340142,1,-6.131507224,-3.641540271,-2.083098396,1.285714286,-3.556593948,-1.779921757,-1.337994039,1.285714286,4.932872487,3.05178023,-1.992462991,1.428571429,-4.183235831,-2.581227834,-1.591453251,3.333333333,1.523184457,0.979092046,0.675230006,3.5,0.621467606,0.512924129,0.191429609
354,354,male,white,yr3,Business,math03,Kinesthetic,3,1.01585785,0.171838234,0.072074461,3,-0.734028352,-0.462439305,-0.342076254,3,2.123809736,1.32769697,0.511870243,3,-0.033056537,-0.178541839,0.216642403,3,0.697905981,0.310849486,0.258081643,3,0.094295657,0.117330121,0.039248895,3,0.658583867,0.308314978,-0.277715903,3,-1.503620044,-0.932825756,-0.479756445,3,-1.194026545,-0.676736072,-0.410638705,3,0.192761254,0.132805413,0.061386315,3,0.98954166,0.561110991,-0.416741769,3,-0.692948759,-0.323371847,-0.214165452,3,0.82935929,0.588689164,0.345408463,3,-0.568220915,-0.443573345,-0.179934279
355,355,female,white,yr1,Business,math03,Visual,3.222222222,1.526548727,0.650188785,0.232855274,4,0.900344352,0.632877669,0.379224207,2.6,1.253181617,0.599071718,0.339035843,3.333333333,-0.554610857,-0.271598565,-0.11863278,2.4,-0.994238659,-0.778023313,-0.22865237,2,-1.795212352,-1.166920381,-0.817959215,3.714285714,-0.943161394,-0.67502577,0.284956783,3.857142857,0.500510792,0.281008958,0.136401912,3.428571429,-0.110512723,-0.210869835,-0.039671436,2.428571429,-1.072813153,-0.575162864,-0.382043441,2.571428571,1.766143488,1.268143993,-0.584520775,3.142857143,-0.408447589,-0.229002522,-0.088722763,3.333333333,1.478633135,1.232391013,0.585608344,4,1.672984464,0.844932233,0.355099684
356,356,female,white,yr5+,Business,math03,Kinesthetic,3,1.014671,0.808530983,0.338943833,4.5,1.864863725,1.05225142,1.392819729,1.8,-0.394887101,-0.266757832,-0.069261041,2.333333333,0.906455598,0.585340367,-1.162293757,2.7,-0.1392037,-0.215145709,0.066511343,2.333333333,-1.116935055,-0.836751516,-0.50537815,3.142857143,0.263298728,0.067084586,-0.069113162,3.142857143,-1.106408844,-0.485235065,-0.438406705,3.285714286,-0.428480798,-0.282454145,-0.118231984,2.285714286,-1.397423661,-0.783978734,-0.618478178,3,1.023342906,0.516837452,-0.47314318,3,-0.703463405,-0.683057373,-0.286213237,4,2.819129086,2.072997671,1.167462829,3.75,1.19892294,0.652257771,0.296172788
357,357,female,white,yr1,Business,math02,Kinesthetic,1.333333333,-3.344456815,-1.734385523,-0.662619118,1.5,-3.265387366,-2.079375594,-1.82749643,1.2,-1.539017308,-0.831720637,-0.382967255,4.666666667,-2.433635127,-1.799362978,2.639239539,2.8,-0.139826454,-0.040530626,-0.201440434,3.5,1.104430902,0.629198997,0.497218011,5,-3.920800251,-2.342993227,1.442501251,5,3.312899741,1.915324116,1.090864446,5,3.743454134,2.288068128,1.261820986,4.714285714,3.981587712,1.824241994,1.479042571,5,-3.628486279,-2.337109929,1.384601504,5,3.736288733,2.232364636,1.382311068,1,-3.150180301,-2.379927848,-1.298700268,2.75,-1.171604314,-0.741535972,-0.265058021
358,358,female,other,yr3,STEM,math02,Visual,4,3.67882885,1.615860241,0.687757509,5,2.611274425,1.836050791,1.558852597,3.2,2.525477557,1.277810535,0.638770448,1.333333333,2.367522053,1.442279299,-2.205954733,3.7,2.810186601,1.486942098,0.974407006,2,-1.802839791,-1.210834011,-0.817125333,2,2.771779841,1.598480248,-1.011175238,3.428571429,-0.501631531,-0.148771653,-0.184392734,2.857142857,-1.456792298,-1.220816176,-0.498855098,2.857142857,-0.007669672,-0.22181373,0.101468128,2.428571429,2.493334244,1.42572671,-1.109886256,1.714285714,-3.542068301,-2.18992413,-1.284583806,3,0.82935929,0.588689164,0.345408463,3.25,0.250799893,0.266908845,0.178318996
359,359,female,white,yr5+,Health,stats,Kinesthetic,1.888888889,-1.98351181,-0.909821967,-0.407860675,2.5,-1.601760283,-1.14023226,-1.085884126,1.4,-1.163244529,-0.644629905,-0.274404976,3.333333333,-0.563677035,-0.561215034,1.82077264,2.8,0.019121149,0.20129644,0.079761589,1.833333333,-2.090833803,-1.411137506,-0.948481149,3.428571429,-0.616335056,-0.131321749,0.320693065,2.714285714,-2.20336643,-1.065305702,-0.748952107,3,-1.109908307,-0.790317732,-0.368965105,2.571428571,-0.506350454,-0.558964737,-0.077281461,2,3.155790191,1.963363884,-1.124526476,2.142857143,-2.584007867,-1.760134566,-1.112823629,3,0.831962352,0.782187237,0.333575402,4,1.672984464,0.844932233,0.355099684
360,360,male,white,yr3,STEM,math03,Kinesthetic,3.222222222,1.644762842,1.18858639,0.429437712,4.75,2.238069075,1.444151105,1.475836163,2,0.109976864,-0.018830316,0.060626379,4,-1.606785676,-0.747328484,1.150222273,1.2,-4.549332673,-2.955384021,-1.399583687,2.166666667,-1.463112357,-1.112539704,-0.658339859,3.428571429,-0.492564912,-0.277998145,0.222937995,3.857142857,0.623049772,0.122917799,0.25031103,3.428571429,-0.087653709,-0.04429696,-0.017562082,2.571428571,-0.841061769,-0.690365686,-0.337583746,3.142857143,0.561929371,0.585526518,-0.173837815,2.142857143,-2.592478548,-1.41086496,-1.019538293,2.666666667,0.229842891,0.078684494,0.171164123,3.75,1.19892294,0.652257771,0.296172788
361,361,male,Black,yr1,Other,math02,Auditory,3.333333333,1.827366724,0.455364067,0.116250433,3,-0.78781652,-0.458678455,-0.670375451,3.6,3.337124167,1.878813925,0.851623624,2,1.662401464,0.391708988,-2.546261781,3,0.697905981,0.310849486,0.258081643,3.833333333,1.6360849,1.264660882,0.732671827,5,-3.920800251,-2.342993227,1.442501251,5,3.312899741,1.915324116,1.090864446,5,3.743454134,2.288068128,1.261820986,4.714285714,3.911373047,2.08688762,1.350397258,4.428571429,-2.309458181,-1.595857837,0.834510324,5,3.736288733,2.232364636,1.382311068,3,0.82935929,0.588689164,0.345408463,3,-0.568220915,-0.443573345,-0.179934279
362,362,female,Black,yr2,Health,math02,Kinesthetic,2,-1.625517005,-0.780160388,-0.248809324,3,-0.734028352,-0.462439305,-0.342076254,1.2,-1.566031894,-0.693943532,-0.437052577,1,2.889076374,1.535336024,-1.87067955,1.7,-3.185712695,-1.844064879,-1.084043663,3,0.094295657,0.117330121,0.039248895,1.571428571,4.170540401,2.146165286,-1.704532883,3,-1.503620044,-0.932825756,-0.479756445,3,-1.194026545,-0.676736072,-0.410638705,3,0.192761254,0.132805413,0.061386315,1.714285714,3.877981917,2.427170161,-1.531292026,3,-0.692948759,-0.323371847,-0.214165452,3.333333333,1.478633135,1.232391013,0.585608344,3,-0.568220915,-0.443573345,-0.179934279
363,363,female,white,yr1,Health,stats,Kinesthetic,3.666666667,2.749366271,1.145660627,0.433357639,4.25,1.341082765,0.922531789,0.711716448,3.2,2.542483517,1.433640436,0.627240471,2.666666667,0.384901278,0.492283642,-1.49756894,3.8,3.024713979,1.851506252,0.986399506,1.5,-2.804624791,-1.828061704,-1.280240964,2.714285714,1.016049113,0.765336238,-0.318714703,3.285714286,-0.817772968,-0.404821639,-0.279839345,3.571428571,0.190884882,0.037438074,0.043427289,1.857142857,-2.503682955,-1.262670964,-1.000020957,2.428571429,2.174956503,1.362664121,-0.859817832,2.142857143,-2.585936503,-1.729738445,-0.958657951,2,-1.157807443,-0.702121269,-0.488478964,4,1.672984464,0.844932233,0.355099684
364,364,male,white,yr1,Other,math02,Kinesthetic,2.333333333,-0.87939402,-0.470303306,-0.261689703,3.25,-0.452889855,-0.120706844,-0.81652298,1.6,-0.711678372,-0.326226701,-0.217842096,3,-0.14571922,0.109610448,0.106561297,3.7,2.754306902,1.796093644,0.930436697,1.833333333,-2.229106857,-1.211203301,-1.030754913,1.714285714,3.509933641,2.052953854,-1.293283171,3.142857143,-1.144794194,-0.46853069,-0.445266172,2.714285714,-1.909225729,-0.813960929,-0.647446034,2.142857143,-1.98951967,-0.738289301,-1.030839619,2.285714286,2.481093079,1.555812204,-0.898904425,2.857142857,-1.008399706,-0.779859573,-0.498237581,3,0.82935929,0.588689164,0.345408463,4,1.672984464,0.844932233,0.355099684
365,365,female,Black,yr3,Health,stats,Visual,1.777777778,-2.184345217,-1.229399093,-0.457598436,2,-2.422189225,-1.553995428,-1.391675912,1.6,-0.727758878,-0.534995831,-0.171015369,2.333333333,0.793792914,0.873492654,-1.272374863,3,0.697905981,0.310849486,0.258081643,3,0.094295657,0.117330121,0.039248895,2,2.948275926,1.63396908,-1.13782448,4,0.904639848,0.49124918,0.305554001,2,-3.662766885,-2.159138172,-1.246868551,2.571428571,-0.647645907,-0.459090909,-0.139221575,2,3.29855563,2.010221451,-1.317413406,3,-0.692948759,-0.323371847,-0.214165452,2.333333333,-0.51113666,-0.251917493,-0.236446022,3,-0.568220915,-0.443573345,-0.179934279
366,366,male,white,yr3,Business,math01,Auditory,2.333333333,-0.581802771,-0.54987059,-0.075253186,2.5,-1.471414746,-1.036136961,-0.299257001,2.2,0.501636059,0.224890253,0.121911286,5,-2.955189447,-1.892419703,2.303964356,3,0.697905981,0.310849486,0.258081643,3,0.094295657,0.117330121,0.039248895,2.857142857,0.99493976,0.389026969,-0.424212132,3,-1.503620044,-0.932825756,-0.479756445,3,-1.194026545,-0.676736072,-0.410638705,3.142857143,0.282438751,0.196260159,-0.031199923,3,0.98954166,0.561110991,-0.416741769,2.857142857,-0.999972923,-0.512142217,-0.347024426,2,-1.160410505,-0.895619342,-0.476645902,1.25,-4.442823382,-2.463021273,-1.074129979
367,367,female,white,yr3,Other,math02,Visual,3,1.001943675,0.779286707,0.226373193,4.25,1.341082765,0.922531789,0.711716448,2,0.109976864,-0.018830316,0.060626379,3.666666667,-0.963502493,-0.652807577,-0.343826857,2.7,-0.349093052,-0.020955532,-0.219890275,5,3.98427509,2.58077855,1.816831043,4,-1.631108192,-1.017339125,0.582392674,3,-1.471495188,-0.763118969,-0.497800744,4,1.274713794,0.805666028,0.42559114,2.142857143,-1.673361026,-0.922798796,-0.60910126,4,-1.31947231,-0.887999469,0.483929867,3.857142857,1.204765506,0.595822423,0.441826857,3.333333333,1.476030074,1.03889294,0.597441405,4,1.672984464,0.844932233,0.355099684
368,368,female,white,yr2,Health,stats,Visual,4.111111111,3.905513131,1.644370804,0.70198731,5,2.611274425,1.836050791,1.558852597,3.4,2.87442984,1.754817663,0.69369805,3.333333333,-0.554610857,-0.271598565,-0.11863278,3.1,0.767613506,0.617338276,0.063190509,1.666666667,-2.534154908,-1.566140626,-1.169708025,2.571428571,1.402859549,1.043989626,-0.470830929,5,3.312899741,1.915324116,1.090864446,2.714285714,-1.910588399,-1.028846116,-0.645673782,1.571428571,-2.889267484,-1.468149352,-0.988137816,2.428571429,2.258667032,1.460273497,-0.945036954,2.428571429,-1.913575769,-1.581545553,-0.918940675,2.666666667,0.182688507,0.138485388,0.093375521,3.5,0.621467606,0.512924129,0.191429609
369,369,female,white,yr3,Health,stats,Kinesthetic,2.222222222,-1.027415011,-0.390566674,-0.16011861,3.25,-0.331568623,-0.226713259,-0.238747977,1.4,-1.103531657,-0.722086563,-0.279577648,3.666666667,-1.085231355,-0.654271759,1.485497456,2.1,-2.02016573,-1.266227049,-0.618088812,2.5,-0.764940141,-0.778154569,-0.330745864,4,-1.631108192,-1.017339125,0.582392674,4.142857143,1.21528222,0.800370916,0.38233105,4,1.229941591,0.757690462,0.387719577,2.428571429,-0.860567494,-0.905534221,-0.120996214,3.571428571,-0.334668128,-0.258405823,0.150002677,2.428571429,-1.947909614,-1.377257391,-0.935179237,3.333333333,1.478633135,1.232391013,0.585608344,3.75,1.19892294,0.652257771,0.296172788
370,370,female,Black,yr1,Other,math02,Auditory,3.888888889,3.396267316,1.50592835,0.636758482,4.5,1.864863725,1.05225142,1.392819729,3.4,2.901444426,1.617040559,0.747783372,2,1.549738781,0.679861275,-2.656342887,1.6,-3.665354798,-2.232203072,-1.226236763,2,-1.725954801,-1.33054715,-0.76970668,2,2.79404292,1.698384674,-0.987088677,2.285714286,-3.321353666,-1.946982163,-1.110090672,3,-1.194026545,-0.676736072,-0.410638705,1.571428571,-2.915518501,-1.366410698,-1.071840599,3,0.98954166,0.561110991,-0.416741769,2.857142857,-0.953578852,-0.77213329,-0.374345573,4,2.819129086,2.072997671,1.167462829,2,-2.813851189,-1.991679527,-0.805716726
371,371,female,white,yr2,Other,other,Kinesthetic,2.777777778,0.452812532,0.433555774,0.151821635,4,0.938623037,0.686805743,0.608388171,1.8,-0.308891007,-0.276913074,-0.055194495,3,0.088672326,-0.177077657,-1.612681911,2.3,-1.49728704,-0.822837759,-0.4975396,2,-1.778052116,-1.223249765,-0.802969924,2,2.766098998,1.686128849,-0.978330074,3.571428571,-0.068462119,-0.013657386,-0.029799776,2.857142857,-1.531129459,-1.086461126,-0.550121547,2.428571429,-1.139591744,-0.539299337,-0.504841844,2.428571429,2.124914495,1.478561108,-0.758700745,1.571428571,-3.869527597,-2.381127374,-1.504024436,4,2.819129086,2.072997671,1.167462829,3.5,0.617042712,0.253323526,0.100681125
372,372,male,white,yr3,Business,math02,Kinesthetic,2.666666667,0.078838146,-0.022958742,0.044870512,4,0.871089974,0.789051308,0.358912365,1.6,-0.755504828,-0.192140206,-0.259946796,4,-1.37239413,-1.034016589,-0.569020934,2.8,0.153460222,0.058089613,0.142735513,4.833333333,3.689303347,2.330786869,1.684605192,4.285714286,-2.393697598,-1.406776799,0.908023348,4.428571429,1.9826635,1.071527941,0.658311336,4.714285714,3.118115001,1.927241152,1.084710764,4.142857143,2.780904494,1.405648276,1.142318019,4.571428571,-2.688409691,-1.771134476,1.062838759,5,3.736288733,2.232364636,1.382311068,2.666666667,0.182688507,0.138485388,0.093375521,4,1.672984464,0.844932233,0.355099684
373,373,male,white,yr2,STEM,math03,Auditory,1.888888889,-1.907183065,-0.9317997,-0.338428584,2.75,-1.190276249,-0.694404501,-0.773703728,1.2,-1.539211398,-0.983859929,-0.3834179,3.666666667,-1.085231355,-0.654271759,1.485497456,3.6,2.684860378,1.292255754,0.998061498,3,0.094295657,0.117330121,0.039248895,3,0.658583867,0.308314978,-0.277715903,3.714285714,0.257050179,-0.002891824,0.136974328,2.714285714,-1.886681805,-0.949749771,-0.636533263,3.285714286,0.92596252,0.338639396,0.451765793,3,0.98954166,0.561110991,-0.416741769,3.714285714,0.89763196,0.515916308,0.362868708,2.666666667,0.180085445,-0.055012685,0.105208583,2.75,-1.042282439,-0.636247808,-0.238861175
374,374,female,white,yr2,Other,stats,Visual,3.444444444,2.283203808,1.018732241,0.499513799,4.25,1.491658375,0.660351735,1.309803294,2.8,1.714219127,0.981085729,0.426818563,2.333333333,0.793792914,0.873492654,-1.272374863,3.9,3.169853952,2.022738171,0.950243536,2.666666667,-0.446358294,-0.406998392,-0.189354488,3.571428571,-0.704309168,-0.098878909,0.253170415,4.142857143,1.287951105,0.75660381,0.442256868,3.714285714,0.701882082,0.580487814,0.2977543,3,0.116155604,0.172370614,0.005217683,4.142857143,-1.647031336,-1.087788827,0.584385403,4.285714286,2.140279981,1.250527911,0.782334666,2.666666667,0.182688507,0.138485388,0.093375521,3.75,1.19892294,0.652257771,0.296172788
375,375,female,white,yr3,STEM,math04,Visual,2.777777778,0.279598452,0.141718795,0.002804519,3.75,0.414842077,0.557086112,-0.072715109,2,-0.019845685,0.125411421,0.004455133,4,-1.494122992,-1.035480771,1.26030338,2,-2.194915189,-1.452868651,-0.608103788,1.833333333,-2.103717891,-1.433130914,-0.952623332,2.714285714,0.987857651,0.667299268,-0.289008145,3,-1.446556646,-0.84860328,-0.466152991,2.857142857,-1.447326865,-0.880489537,-0.492401927,2.428571429,-1.182868707,-0.478836632,-0.641711724,3.714285714,-0.860748506,-0.426371859,0.423786243,2.142857143,-2.613055703,-1.74350141,-0.999809446,2.666666667,0.182688507,0.138485388,0.093375521,1.25,-4.576570151,-2.82791004,-1.191075309
376,376,male,white,yr1,Business,math02,Visual,3,1.01585785,0.171838234,0.072074461,3,-0.734028352,-0.462439305,-0.342076254,3,2.123809736,1.32769697,0.511870243,3,-0.033056537,-0.178541839,0.216642403,3.1,1.156308027,0.671242162,0.49832863,3,0.094295657,0.117330121,0.039248895,3,0.658583867,0.308314978,-0.277715903,3,-1.503620044,-0.932825756,-0.479756445,3,-1.194026545,-0.676736072,-0.410638705,3,0.192761254,0.132805413,0.061386315,3,0.98954166,0.561110991,-0.416741769,3,-0.692948759,-0.323371847,-0.214165452,3,0.82935929,0.588689164,0.345408463,3,-0.568220915,-0.443573345,-0.179934279
377,377,female,white,yr5+,STEM,other,Kinesthetic,2.666666667,0.065759923,0.044598471,-0.026323379,3.5,0.070891105,0.009012787,-0.1354197,2,0.082962278,0.118946788,0.006541057,2.333333333,0.915521777,0.874956837,-3.101699177,2,-2.221626063,-1.469854494,-0.645367626,3.166666667,0.537359066,0.066658225,0.26203418,3,0.392739785,0.390332166,-0.074701755,3.428571429,-0.412908351,-0.024214825,-0.154361946,3.571428571,0.221247472,0.14072893,0.079511019,3.142857143,0.313770399,0.214373091,-0.061894924,2.857142857,1.193276961,0.825187869,-0.422537678,2,-2.885694145,-1.926978371,-1.095358067,3.333333333,1.525787519,1.172590118,0.663396945,2.5,-1.589384816,-0.357351861,-0.272475307
378,378,female,other,yr1,Other,math01,Auditory,2.555555556,-0.249931673,0.024519141,0.006777165,4,0.900344352,0.632877669,0.379224207,1.4,-1.190259115,-0.5068528,-0.328490298,3.666666667,-1.085231355,-0.654271759,1.485497456,2.4,-1.26596845,-0.697826486,-0.465814393,1.833333333,-2.114443907,-1.532302001,-0.957646673,2.142857143,2.407754946,1.485733058,-0.835339628,2.714285714,-1.982964138,-1.453783252,-0.592425338,1.857142857,-3.866035731,-2.408196284,-1.284228963,2.428571429,-0.971437324,-0.358074686,-0.298619271,2.714285714,1.452235958,1.051632483,-0.54610394,2.857142857,-1.038935616,-0.666283805,-0.34458852,3,0.82935929,0.588689164,0.345408463,4,1.672984464,0.844932233,0.355099684
379,379,female,white,yr3,STEM,math02,Visual,2.666666667,0.048671538,0.12170636,-0.044498934,3.5,0.070891105,0.009012787,-0.1354197,2,0.116780108,0.278467298,-0.016969542,2.333333333,0.793792914,0.873492654,-1.272374863,1,-5.141158107,-3.250558474,-1.548816894,3.666666667,1.460595766,0.820436367,0.67530541,3,0.612132722,0.359227628,-0.279227678,4.428571429,1.955120133,1.183681075,0.635429981,3.285714286,-0.507512191,-0.125555167,-0.200490776,4.285714286,2.874520516,1.523652566,0.905226242,4,-1.542005378,-0.807916126,0.701303817,4.142857143,1.816051473,1.218769321,0.718902473,1.666666667,-1.807081289,-1.345823118,-0.728678844,2,-2.809426295,-1.732078924,-0.714968242
380,380,female,Asian,yr1,Business,math03,Visual,2.666666667,0.178554559,0.014456817,0.115237972,3.75,0.565417686,0.294906058,0.525371737,1.8,-0.352911553,-0.29496587,-0.09774984,2.333333333,0.793792914,0.873492654,-1.272374863,3.4,1.827592207,1.184368982,0.629066675,2.166666667,-1.450228269,-1.090546296,-0.654197676,3.571428571,-0.952416028,-0.231813113,0.487770072,3.857142857,0.586626485,0.306021788,0.171539444,3.857142857,0.995860113,0.421569277,0.353405187,1.714285714,-2.677699145,-1.014003043,-1.052928299,3.714285714,-0.922928055,-0.467737444,0.428101086,2.714285714,-1.320765487,-0.900725798,-0.531775707,3.666666667,2.125303919,1.682594789,0.837641285,3.5,0.724861417,0.459583308,0.237245892
381,381,female,white,yr1,Business,math03,Kinesthetic,3,0.904547273,0.482384998,0.197292421,4.25,1.341082765,0.922531789,0.711716448,2,-0.003765179,0.334180551,-0.042371594,2.333333333,0.906455598,0.585340367,-1.162293757,3,0.690227722,0.473061784,0.292594686,1.833333333,-2.137674469,-1.325760343,-0.976768328,2.571428571,1.816210871,0.8532019,-0.791001363,2.571428571,-2.433585097,-1.693791348,-0.781999711,2.714285714,-1.864137882,-1.085538613,-0.625620491,1.857142857,-2.115538643,-1.196440242,-0.558662717,2,3.319978081,2.016862725,-1.37878235,2.428571429,-1.987184815,-0.927912053,-0.709344324,4,2.819129086,2.072997671,1.167462829,2.75,-1.119748186,-0.424278001,-0.304296895
382,382,female,white,yr1,STEM,stats,Kinesthetic,3,1.01585785,0.171838234,0.072074461,3,-0.734028352,-0.462439305,-0.342076254,3,2.123809736,1.32769697,0.511870243,2.333333333,0.906455598,0.585340367,-1.162293757,3,0.697905981,0.310849486,0.258081643,3,0.094295657,0.117330121,0.039248895,3,0.658583867,0.308314978,-0.277715903,3,-1.503620044,-0.932825756,-0.479756445,3,-1.194026545,-0.676736072,-0.410638705,3,0.192761254,0.132805413,0.061386315,3,0.98954166,0.561110991,-0.416741769,3,-0.692948759,-0.323371847,-0.214165452,3,0.82935929,0.588689164,0.345408463,2,-2.809426295,-1.732078924,-0.714968242
383,383,female,white,yr2,STEM,math04,Auditory,2.555555556,-0.17683367,0.178294116,0.072019663,4.25,1.325573281,0.980220713,0.612581216,1.2,-1.539211398,-0.983859929,-0.3834179,2.666666667,0.245040059,-0.088413479,4.210566214,3.5,2.170577633,1.23350141,0.717133992,4.166666667,2.364951148,1.558935484,1.077693377,4,-1.637311496,-0.995692296,0.615605015,3.142857143,-1.191739231,-0.611754688,-0.395123614,4.571428571,2.687826954,1.744539338,0.922066875,3.571428571,1.385668537,0.934888435,0.3041419,3.857142857,-1.054092833,-0.729575696,0.387789175,3.428571429,0.212250268,0.158997165,0.030373725,2.333333333,-0.513739722,-0.445415566,-0.22461296,4,1.672984464,0.844932233,0.355099684
