"","sex","race","class","major","math.level","modality","mea","mla","selfEfficacy","technology","cooperative","deductive","demonstrative","inductive","integrative","lecture","repetitive","engage","resource","teacher.ctrd","student.ctrd"
"156","male","white","yr2","Other","math02","Visual",0.0740493844064723,0.006121358592428,1.94316692674902,-0.828672946808234,-1.11653433108127,-1.23669554507261,-0.408962255995782,-0.453552353613459,0.0544918592990281,-0.289839412838582,0.140271438564068,0.484725501406459,0.197905250725674,-0.559953271060714,-0.442945075731593
"157","female","white","yr1","Other","stats","Visual",-0.150845655892796,0.006121358592428,0.112235798801059,-0.365223176158063,0.0342704145159715,0.326968433497159,0.279090459230141,0.324736493420762,0.393569643489821,0.502871231218458,-0.385886823117887,-0.0936700371453748,-0.133556819734785,0.264848515125229,0.263654974284419
"158","female","white","yr3","Business","math02","Auditory",-2.22902684843296,-0.497556424846265,1.59904271191465,-0.225660089646342,1.66934150941113,1.30478295970423,0.661167988275539,0.793167020261792,1.34157530657204,1.27658488061168,1.10465877005167,-0.346338725843645,-0.352923347074065,1.05572299142942,1.20774560596022
"159","male","other","yr2","Business","math03","Kinesthetic",-1.84384230554341,-0.497556424846265,1.60863004688753,0.171743278737115,-0.23537560125587,0.451212426069211,1.01808760955727,0.388738851204168,0.471700751924356,0.666951287954708,0.311197788770789,-0.346338725843645,-0.133556819734785,0.620903305901664,0.240023032277521
"160","female","white","yr2","Other","math02","Kinesthetic",0.686694364266732,-0.0439126210926142,0.338456163699681,0.605659018378702,-1.4523781429564,-0.963406691019435,-1.09636747548782,-0.850362731002278,-1.1046444594362,-1.53605505423771,-1.22343156725823,0.162683275605504,-0.294912104566007,-1.13875632112605,-1.08158625530782
"161","male","white","yr1","STEM","math02","Kinesthetic",-0.32552131800601,-0.497556424846265,-1.04962156942391,-0.0492263513180469,0.377093120918705,0.96359426510934,0.787239708015919,0.677392155258501,0.404833862103749,0.868479834753491,0.812351656573459,-0.346338725843645,0.17970236257254,0.837291042100632,0.48500991543632
"162","male","Asian","yr3","Other","other","Visual",-0.343437927337572,0.50979914203112,0.220552313763931,-0.382227605977541,0.0429453745200661,-0.18906470536857,-0.857283685101263,-0.535479024956206,-0.042731669711595,-0.413211125194478,-0.235357409275897,0.741078814157338,0.712328072219146,-0.41728623103033,-0.189492704937662
"163","female","white","yr1","Other","math01","Kinesthetic",-0.220266877617842,-0.497556424846265,-1.7186953291469,0.540540254387223,1.23688484354665,0.303003366204144,0.494617589199252,0.408834681567913,0.176508635842813,-0.108021961214879,0.322998703312048,-0.346338725843645,-0.352923347074065,0.235657672298898,0.545035703974128
"164","male","Black","yr3","Business","stats","Visual",-1.60103065591258,-0.497556424846265,1.03828546715453,0.631774592114571,0.931198187346884,0.423653330025163,0.1762454623413,0.225295210458728,0.325288299548245,0.472926036882975,0.581026256999934,-0.280649812793569,-0.2495793047509,0.375259756001235,0.449486745835596
"165","female","Black","yr1","STEM","math02","Visual",0.617273142541686,-0.10945292325992,-2.09357508771314,0.468807696276071,0.190942989728207,0.576471249508204,0.830098836141987,0.790517190183416,-0.0848317186050505,0.0835378240458082,0.845220222821498,-0.855360727292794,-0.100175448081749,0.52180965034281,0.301729963419899
"166","male","white","yr1","Other","math02","Visual",-0.708455573550941,-0.389446695623462,-1.27584193432254,-0.290624511695481,-0.633408835527887,0.586406600707224,0.514548676481746,0.815376367714815,-0.556112566468503,1.3870550416303,0.813617048260724,-0.924734264395479,-0.352923347074065,0.782719106053156,-0.0802408030242026
"167","female","white","yr1","STEM","math02","Visual",0.266641655851248,-0.27122814882062,-0.340204930996185,-0.0089185420223397,1.8194510001737,0.361857826537268,0.678483875615764,0.417765697981933,0.264966108297331,1.3870550416303,1.23881855951272,0.484725501406459,-0.133556819734785,0.803328669027329,0.738258919900889
"168","female","white","yr2","Other","math01","Kinesthetic",1.280137500588,0.286709516469068,-2.870965362399,1.36310913404725,0.209573165134954,-0.43306937583993,0.120680762585261,-0.409499211486148,-0.664347160756567,-0.00424366184125698,0.898672237140478,0.158998651552895,-0.191568062242842,-0.0013937192502501,-0.318392290498543
"169","female","other","yr1","Business","math02","Kinesthetic",1.03476045428573,0.006121358592428,1.59904271191465,-0.133071622821876,-0.367534428954178,0.231352537210471,0.215081847765362,0.0148781732275707,0.600384878109829,0.149187515159945,0.357018059540204,-0.0899854130927663,0.654316829711088,0.212176201708463,0.117927557785215
"170","female","white","yr1","Other","math01","Visual",-0.238183486949403,0.11923572652819,-1.15793808438679,-0.564624925783375,1.07482345030082,1.31645808049977,1.09562411681238,1.25970296808463,1.63321748061498,1.3870550416303,1.37616993798703,-0.0936700371453748,-0.352923347074065,1.23279882093333,1.31190122970915
"171","female","white","yr1","Health","stats","Kinesthetic",-0.658236195364887,-0.273872413771114,1.49072619695178,0.546123750769864,-0.84749817050221,0.252807296200704,0.175224042532844,-0.154222294858552,0.128687833403821,-0.350838333973434,0.0356790593749594,-0.346338725843645,0.602732569904919,0.0393032333369366,-0.238320014422196
"172","male","white","yr1","STEM","math03","Auditory",1.36747533164461,-0.389446695623462,-3.20550224226049,1.20734447900214,1.079116945914,1.45210273364758,0.745396578023096,0.917744418541435,0.847623166283179,0.323545775715517,1.05149585319811,0.741078814157338,0.666995272404038,0.867590806346118,0.91671078260306
"173","male","white","yr2","STEM","math03","Kinesthetic",-0.098060881035302,-0.497556424846265,1.15618931709028,1.46847381523966,1.05891500564128,0.801970314852208,0.30399840315881,0.790151637404681,-0.727099937689988,0.816243809122059,0.527863340146381,0.22837218865558,-0.352923347074065,0.613416623876601,0.31259117557176
"174","female","white","yr2","STEM","math03","Visual",-0.132929046561235,0.0672514075598715,1.26450583205315,1.52393034932561,-0.956584813389863,-0.619348906403095,-1.35718957782943,-0.443712957925427,-1.01069984484457,-0.505178807401404,-1.43101973027509,0.22837218865558,-0.2495793047509,-0.849258335503658,-0.770448832443056
"175","female","white","yr1","Other","math02","Kinesthetic",1.12209828534234,-0.151837999281508,-1.26625459934966,-1.28074885083103,0.0589690076534191,-0.426965038786114,-0.523284637450697,-0.430953307878989,0.249415330103339,-0.338333964917496,-0.787577769268778,0.22837218865558,-0.23690086205795,-0.452463551407402,-0.0456717382174282
"176","male","white","yr3","STEM","math04","Auditory",0.619838539213126,-0.497556424846265,-1.49247496424828,1.28423547669025,0.667620589305743,1.20226818634219,0.504560958420251,0.112281026674948,-0.334092209071337,0.997084572940903,0.509985171208249,-0.855360727292794,-0.2495793047509,0.838828105169601,0.105980060527123
"177","female","white","yr3","STEM","stats","Visual",-0.0312050559816962,0.471229933696296,-0.71508468956242,0.0140989793316984,-0.545619455333365,-0.279289532233136,-0.482366485244439,-0.409499211486148,0.0620288519513763,-0.427207046529414,-0.214117423987157,0.162683275605504,0.17970236257254,-0.350447087483063,-0.269026039543606
"178","female","white","yr1","Business","other","Kinesthetic",-1.3006185474082,0.0680301441068776,0.446772678662553,-1.05807719796595,0.64135023130233,0.40240039305267,0.236764764264146,0.744409895899017,0.108118219561545,0.753494184241696,0.931824866109635,0.232056812708189,0.237713605080598,0.499260757329195,0.476308585675917
"179","female","white","yr3","STEM","math04","Kinesthetic",1.01684384495417,0.11423108781523,-0.823401204525293,-1.63858506013083,-1.2618556595117,-0.749842524632004,0.140611849867754,-0.485760669893408,-0.647270332897206,-0.575125697610573,-0.80680239949472,-0.346338725843645,0.164523879072639,-0.448786626190825,-0.740709279433911
"180","female","white","yr1","Other","math01","Visual",0.181869221466081,-0.389446695623462,-2.870965362399,-0.559560988802133,1.20412114559789,0.302312853191126,0.283690983932715,0.295709646642997,1.34779453803341,-0.698709542621012,0.700835704954513,-0.0936700371453748,0.271094976733633,0.0700138020250816,0.908288802512709
"181","male","white","yr2","Business","math03","Auditory",-0.307604708674449,-0.497556424846265,1.7169465618504,-0.142551523292979,0.354700448450535,0.586406600707224,0.306628815783969,0.42510187829924,0.769043939668329,0.486921958217911,0.581026256999934,0.484725501406459,0.359260535556897,0.464721145086021,0.518389967256327
"182","female","white","yr2","Other","math02","Visual",-0.150845655892796,-0.436242024844913,1.49072619695178,-0.37951218847712,-0.862241548237005,0.266076897989727,-0.0403474362767627,0.092287345187647,-0.774962165000023,0.181615112045507,0.400875150944107,-0.346338725843645,-0.2495793047509,0.170976663004387,-0.473575139354127
"183","female","white","yr3","STEM","stats","Visual",-0.238183486949403,-0.320667742992565,-1.49247496424828,0.00607400503707125,0.931198187346884,0.586406600707224,0.601002763816927,0.307714045629253,0.757543331339529,0.486921958217911,-0.292925131132689,0.484725501406459,0.00316859424141591,0.437821942728393,0.630445239216538
"184","female","white","yr4","Other","other","Auditory",1.45481316270121,0.227345455750993,-1.26625459934966,-1.26843111025123,1.8194510001737,0.67663142757179,0.306628815783969,0.934011615272762,0.847623166283179,0.991086463185142,1.2895131190016,-1.17740295309375,0.462604577880062,0.70973801693117,1.1244550787415
"185","male","white","yr2","STEM","math03","Auditory",-0.238183486949403,-0.212558013769762,1.26450583205315,0.0353544772241802,-0.195633008779511,-0.719676480767857,-0.323423355439486,-0.833069858930739,0.0256038586169532,-0.640475407233819,-0.453597859030216,-0.346338725843645,0.0611798367494736,-0.534635174303147,-0.33506963301245
"186","female","Black","yr1","STEM","stats","Visual",0.0417466155519794,-0.158298131918767,0.112235798801059,-0.26038116509647,-0.533552364376283,-0.279289532233136,-0.598450486923323,-0.409499211486148,0.0620288519513763,-0.413211125194478,-0.214117423987157,-0.346338725843645,0.17970236257254,-0.376764563549346,-0.265733016923053
"187","female","white","yr1","Business","math03","Auditory",-0.430775758394179,-0.267002246654667,-1.38415844928541,-0.195843725867646,-0.389927101422348,-0.00165585438047562,-0.0652164530401461,-0.296374176561233,-0.268434008102015,-0.354976989807285,0.631384578070418,0.484725501406459,-0.0302127774116195,-0.0351643257601371,-0.303030998620872
"188","male","white","yr1","STEM","math02","Kinesthetic",0.199785830797642,-0.273872413771114,-0.597180839626671,-0.411199809772912,-0.562022566711863,-0.0954372351704643,0.328246545818804,-0.0577012662549231,-0.661557789388932,0.00598084374846207,-0.454459551544905,-0.602692038594524,-0.352923347074065,0.00354801443825756,-0.40443579680608
"189","male","Asian","yr1","STEM","math01","Auditory",-1.09107471976905,1.00601237284027,-2.88055269737188,-0.598902200993178,0.186570637474001,-0.527292613150877,-0.0516663027704502,0.750037980050924,-0.318630508270795,-0.106739795729812,0.531198424770047,-0.855360727292794,-0.158186690589807,-0.146356164717508,0.204099297496024
"190","female","white","yr1","Business","math01","Auditory",1.45481316270121,0.448484742029769,-1.86735472281452,-0.50739160669165,-0.094611470703168,-0.279289532233136,-0.475674402751989,-0.314320726269184,-0.247898838802208,-0.413211125194478,0.289168562761777,-0.599007414541915,-0.352923347074065,-0.285733489683318,-0.221521810266098
"191","female","white","yr2","Business","math03","Kinesthetic",1.36747533164461,0.370584757103039,-1.86735472281452,-0.417934053970076,-1.73356025113357,-0.279289532233136,-0.482366485244439,-0.409499211486148,-0.723565462380426,-1.58348176662868,-1.12907055292883,-0.924734264395479,0.627186918049114,-0.762512832393382,-0.869485443471519
"192","female","white","yr1","Other","math01","Auditory",-0.150845655892796,-0.170172937748174,1.7169465618504,0.303192042697569,0.330001855313087,0.67663142757179,0.507856593989295,0.920664672899841,0.718834240873476,1.20621427781146,1.20779301474552,0.22837218865558,-0.294912104566007,0.808721697215611,0.668015465631936
"193","female","white","yr1","Other","math01","Visual",-1.38795637846481,-0.0695277611549169,1.26450583205315,-0.498255665352257,1.8194510001737,0.620665800917929,0.863456113454607,0.162488781354337,0.235816014860122,0.983088651605967,1.37616993798703,-0.346338725843645,-0.294912104566007,0.843838905920522,0.638363534120504
"194","female","Black","yr3","Other","other","Visual",1.45481316270121,0.0111259973053878,-3.44130994213199,-1.2285177033593,1.08130767810945,0.586406600707224,0.0724852786735736,-0.409499211486148,-0.322508486544848,-0.758131945749571,0.013247555078871,-0.346338725843645,-0.23690086205795,0.00969007540516385,0.0397160987903836
"195","male","white","yr1","Business","math03","Kinesthetic",-0.848263070138223,0.164265067500273,0.220552313763931,-0.26038116509647,0.0429453745200661,-0.279289532233136,-0.482366485244439,-0.409499211486148,0.0620288519513763,-0.413211125194478,-0.214117423987157,-0.346338725843645,0.17970236257254,-0.346764245030412,-0.108410916539852
"196","female","Black","yr1","Other","math01","Auditory",0.252570605655136,-0.497556424846265,-0.931717719488165,-0.26038116509647,0.931198187346884,1.39500778656879,0.268081321360191,1.25970296808463,-0.047411907983264,1.3870550416303,1.15463009789196,-0.924734264395479,-0.352923347074065,1.01796482476016,0.681660897028684
"197","female","white","yr1","Health","stats","Visual",0.0945313904094736,-0.273872413771114,1.82526307681327,-0.0218960087958818,0.342147802911198,0.0707895146347316,0.0199273234862954,0.277763096935046,-0.115664770578131,-0.291415930844875,-0.787241530850375,-0.346338725843645,0.00316859424141591,-0.140405699941447,0.152088930633547
"198","female","white","yr1","Other","math01","Kinesthetic",1.54215099375782,0.283470866005476,-2.20189160267601,0.605659018378702,-1.14292898969521,-0.00400181549112802,-0.0576091837688116,0.190326212959267,-1.00102925227133,0.0235331650650185,0.581026256999934,-0.346338725843645,-0.352923347074065,0.0597172709239039,-0.595248674852804
"199","female","Asian","yr1","STEM","math03","Visual",-1.39148682827344,-0.497556424846265,2.30845935034238,0.423613796175682,0.230870427828086,0.394117478990421,0.470619410374257,0.431596064652464,0.714969461225496,0.854483913418555,0.366855794715951,-0.350023349896254,-0.2495793047509,0.517051497511076,0.467861175017033
"200","female","white","yr3","STEM","other","Kinesthetic",-1.93118013660002,-0.436242024844913,2.534679715241,0.694546695160341,1.8194510001737,1.45210273364758,1.09562411681238,1.25970296808463,1.63321748061498,1.3870550416303,1.37616993798703,1.31578972865656,0.164523879072639,1.27620653520245,1.5151047502875
"201","female","white","yr1","Other","math01","Visual",-1.51112742818454,-0.108858537746822,1.26450583205315,0.839033001804531,1.54871877411815,0.968569281738226,0.965240763369707,0.815376367714815,0.491551668430715,1.07091767797904,0.856208747977361,0.484725501406459,-0.0548426482666417,0.943321487067258,0.88369016159734
"202","female","white","yr1","STEM","stats","Kinesthetic",-0.132929046561235,0.0579213265268383,1.26450583205315,-0.593015635732041,-0.209165788265448,0.555741429247553,0.369865971275291,0.0418508678482475,0.540062686858915,0.392401070199833,0.538515626883842,-0.855360727292794,0.206832274234514,0.441369865644573,0.149402850253657
"203","male","white","yr1","Business","math02","Kinesthetic",-0.412859149062617,-0.32813229562211,3.32165732489974,0.455742759951188,0.0791800600628409,-0.847026548755533,0.753003847294431,-0.0449416162084854,-0.121912483386213,0.577168909916022,0.748173482837101,0.741078814157338,-0.23690086205795,0.164808934915103,-0.0351922828974418
"204","female","Asian","yr3","STEM","stats","Visual",0.739479139124226,0.624779038370371,2.27770380661051,1.25138565875722,1.8194510001737,1.45210273364758,1.09562411681238,0.9467712653192,1.37619002399541,1.3870550416303,1.37616993798703,-0.602692038594524,-0.191568062242842,1.27620653520245,1.31482290844039
"205","male","white","yr1","Business","math02","Visual",-0.235618090277963,-0.170767323261272,-1.49247496424828,0.0121635254719255,0.194750930759131,-1.07289602876791,-0.598450486923323,-0.430366015552505,-0.988453235662186,-1.25097141738582,-0.738086175457294,-0.346338725843645,-0.294912104566007,-0.912910864653379,-0.443746889259838
"206","female","white","yr1","Business","math02","Visual",-0.658236195364887,-0.170172937748174,3.09543696000112,-0.919162938881682,0.778897964388855,0.748721063977374,0.731386117259596,0.602699198686729,-0.011505387510918,1.10155662420377,0.548012088896876,-0.0242965000426901,-0.352923347074065,0.784279200564315,0.422011411173059
"207","male","white","yr3","STEM","other","Visual",0.199785830797642,-0.389446695623462,0.112235798801059,-0.0767127024869954,-0.113648344051141,0.598321756005986,1.09562411681238,1.25970296808463,1.63321748061498,-0.0838892742903301,1.37616993798703,-0.6683809516446,-0.294912104566007,0.615928018638348,0.987575796461859
"208","male","white","yr2","STEM","stats","Visual",-1.26831577855371,-0.497556424846265,1.49072619695178,0.418825657317987,-1.01562798147874,-0.325677342710046,-0.608428413977139,0.013484143631959,-0.76227455284648,-0.341098750665154,-1.22455346333509,-0.599007414541915,-0.2495793047509,-0.494270239368931,-0.538643979747242
"209","male","white","yr3","STEM","other","Auditory",-1.89631197107409,-0.497556424846265,-1.27584193432254,1.52393034932561,1.8194510001737,1.23225451588673,0.731386117259596,0.671881942625469,1.23450175796672,0.989898195443775,1.11900911155814,0.484725501406459,-0.191568062242842,0.976913087589709,1.16846279122275
"210","male","white","yr2","Health","stats","Kinesthetic",0.617273142541686,-0.273872413771114,-1.15793808438679,-0.00105171798933561,-1.27490297177,-0.716273837434317,-0.828425226731016,-0.241256460006539,-1.18847658157177,-0.98806711579287,-0.194975284247259,-0.0242965000426901,-0.2495793047509,-0.72504825350259,-0.848741082788344
"211","female","white","yr1","Other","math02","Visual",-0.343437927337572,0.50979914203112,-1.27584193432254,-0.355150502101588,0.0429453745200661,-0.279289532233136,-0.417879836075856,-0.647416870732276,0.355382465876897,-0.413211125194478,-0.639318935239151,0.484725501406459,0.17970236257254,-0.38019928051466,-0.088791828939933
"212","female","white","yr1","Business","math03","Auditory",1.12466368201378,0.187235942612081,-1.49247496424828,1.33031803163914,0.0686149894674046,-0.202307954000954,-0.444905597093065,-0.421487887829973,-0.0849148328027406,-0.255822930103232,-0.140437753493455,0.488410125459067,0.176677957919308,-0.262351904170272,-0.157293198556498
"213","female","white","yr3","Other","other","Kinesthetic",1.12466368201378,0.591514994644614,-2.20189160267601,-0.962884703055016,0.616166170937246,-0.451290690210246,-0.6978284287496,-0.92905508141683,-0.364269489597679,-0.683342525472695,-0.564049305837859,1.31578972865656,-0.0882240199196771,-0.569802970998457,-0.284353116495504
"214","male","white","yr2","Business","math03","Auditory",1.34955872231305,0.970907498414316,-1.86735472281452,-1.55822473091895,-0.0863523207770093,-0.315620233334711,-0.452110275122134,-0.666389095780439,-0.041593335542072,-0.174136225988441,0.0155252758801545,-0.346338725843645,0.550972787387923,-0.260603351646746,-0.270347578559157
"215","female","white","yr3","STEM","math03","Kinesthetic",1.54215099375782,0.186825908132892,-1.15793808438679,1.35257962729594,-1.44808464734322,-0.295939669657564,-0.993457292135027,0.119896054132566,0.0192470734691808,-0.716261863937569,-1.73689152760132,-1.17740295309375,-0.146235262427735,-0.743346408486863,-0.344443776263122
"216","male","white","yr1","Business","math02","Visual",-1.59846525924114,-0.170172937748174,1.49072619695178,-0.354840889438031,0.774604468775676,0.586406600707224,0.201553951975034,0.136163250863894,0.988891795478264,0.486921958217911,0.819384795966135,-0.346338725843645,-0.294912104566007,0.465651343230477,0.608830564098833
"217","female","white","yr1","Other","math01","Auditory",0.704610973598293,0.0603812404434238,-2.5364284825375,0.263004841021559,1.04089468542732,0.64960588483983,0.601002763816927,0.66377478860555,-0.307143098568069,-0.0663369529737737,0.888019950403017,0.48104087735385,-0.23690086205795,0.451612203501521,0.410985661521861
"218","female","white","yr3","Business","math03","Visual",1.45481316270121,0.283655217039385,-2.20189160267601,-0.400408834473058,-1.46282802507802,-0.489095322677404,-0.808386927939347,-0.744640261704599,-0.519750947487267,-0.703948726196122,-0.700135292624901,0.22837218865558,0.334630664701875,-0.631930195149661,-0.841615974532823
"219","male","white","yr2","Business","math02","Visual",-0.343437927337572,0.50979914203112,0.220552313763931,-0.268559683990415,0.0429453745200661,-0.279289532233136,-0.482366485244439,-0.409499211486148,0.0620288519513763,-0.413211125194478,-0.214117423987157,-0.346338725843645,0.17970236257254,-0.346764245030412,-0.108410916539852
"220","female","white","yr1","STEM","math02","Kinesthetic",1.45481316270121,0.513615009717885,-2.5364284825375,-0.716273256788066,-0.695197947544181,-0.596966649005672,-0.252578930676829,-0.247302985628668,-0.49738677956472,-0.104489317270163,0.84982280537704,-0.602692038594524,-0.23690086205795,-0.182440583299569,-0.449623653080613
"221","female","Asian","yr3","STEM","math03","Visual",-1.81153953668892,-0.497556424846265,-2.772236182409,0.568519913596155,1.8194510001737,1.45210273364758,1.09562411681238,1.25970296808463,1.63321748061498,1.3870550416303,1.37616993798703,0.484725501406459,0.517591415734887,1.27620653520245,1.5151047502875
"222","male","white","yr1","Business","math03","Auditory",-0.220266877617842,-0.497556424846265,2.05148344171189,0.759084134389165,0.771248669655479,1.16800898613149,0.417081081944145,0.66377478860555,1.0030701796303,1.06687291988889,0.785024166575268,-0.0936700371453748,0.432450261564856,0.856028059172877,0.798178783489816
"223","female","other","yr5+","Business","math03","Visual",-0.44869236772574,-0.273872413771114,0.112235798801059,0.766719118930725,-1.27817991424917,-0.269186784732938,0.333878281337513,0.0242411277302545,-0.591359875503059,-0.110575167026031,-0.0129241101948938,-0.602692038594524,-0.352923347074065,-0.0292430788907788,-0.546407557845244
"224","female","white","yr2","STEM","other","Visual",-1.1809779474971,-0.497556424846265,2.8692165951025,0.419485225969518,-1.73356025113357,-0.329864089464874,-0.368563188058948,-0.751829827314255,-1.00370702809457,-1.28133139229595,-1.73689152760132,0.806767727207414,-0.352923347074065,-0.741397874111562,-1.08821990098242
"225","female","white","yr2","Health","stats","Auditory",0.442597480428472,-0.158298131918767,-0.71508468956242,0.04768202072217,-0.640041577127252,-0.131114898084632,-0.0775402710513051,-0.580602345520413,-0.62219292747614,-0.846054869866346,-0.952319063751141,-1.17740295309375,-0.294912104566007,-0.3956031196164,-0.595506317484996
"226","female","white","yr1","STEM","stats","Kinesthetic",0.284558265182809,0.495464422285128,1.26450583205315,-0.143995797989759,-1.14929802903003,-1.22894919528332,-1.42636961431911,-1.04352265972841,-1.14968437690803,-1.13636260053335,-0.466718503132344,-0.0936700371453748,-0.294912104566007,-1.11468130001225,-1.08254820955655
"227","male","white","yr2","Business","math03","Visual",-0.728622470227123,0.140030578911442,3.21334080993687,-0.283762531381118,0.0490137922507665,0.586406600707224,-0.173982076447981,0.384504796647873,0.845339069151549,-0.458637606988101,0.514715964317311,0.550414414456535,0.535794303888021,0.0838890760954456,0.447545646612299
"228","male","white","yr2","STEM","other","Kinesthetic",-0.465643923920112,-0.273872413771114,0.338456163699681,-0.660970267301431,-0.517643919716749,-0.686306566478863,-0.00307569482890788,0.0464949782799619,-0.539652608389546,-0.615648968420029,-0.784773173485708,-0.0936700371453748,0.849053486195346,-0.473656029066649,-0.312863522935321
"229","female","white","yr2","STEM","other","Visual",-1.3211005534112,-0.497556424846265,2.76090008013962,0.844492206012087,0.0778998046642829,0.181133712588356,1.09562411681238,0.773436742676782,0.710791973985123,0.509563092863462,0.127375359672892,0.22837218865558,-0.158186690589807,0.49143943063587,0.544689286888388
"230","male","white","yr3","STEM","other","Kinesthetic",-1.51112742818454,-0.393856948823324,1.26450583205315,1.16891116468647,0.505975006137845,0.795270210685552,0.0601712516700943,0.530390183484265,-0.238890235973201,0.646351244974875,0.15669147300694,1.31578972865656,-0.2495793047509,0.459819233999009,0.242173419505011
"231","female","white","yr1","Health","stats","Kinesthetic",-0.763490635753056,-0.16635707006141,1.59904271191465,0.45484037370226,-0.0459393280948757,0.737045943181832,0.748403322591857,0.710748185091266,0.39879405766383,1.03936943532755,0.62716106920512,0.22837218865558,-0.100175448081749,0.777903143845047,0.379156713798181
"232","female","white","yr3","Health","stats","Kinesthetic",0.7919488046549,0.399229498891733,0.112235798801059,-1.21707436153634,0.0429453745200661,0.437957506338939,0.437012169226638,0.176319148024869,0.73989384623112,-0.413211125194478,0.256352172211023,-0.346338725843645,0.772839355534155,0.175797733000825,0.335699375395382
"233","male","white","yr3","STEM","math03","Kinesthetic",-2.22902684843296,-0.497556424846265,-3.77584682199349,1.49781477558974,0.491841483595833,0.768424382273197,0.545083986596654,0.728694734799218,0.856238090420581,1.11169338979338,0.0752769476306422,0.484725501406459,-0.352923347074065,0.689403067259245,0.693089948146147
"234","female","other","yr5+","STEM","math02","Kinesthetic",1.45481316270121,0.391580595228279,-2.5364284825375,-0.806484534526723,-1.73356025113357,-1.17592529685295,-0.545538454271812,-1.43180744162709,-0.648492229728429,-1.66507457299977,-1.51288333014159,-0.855360727292794,-0.294912104566007,-1.13246566638536,-1.20208054582169
"235","female","white","yr1","Other","math01","Kinesthetic",-0.150845655892796,-0.389446695623462,1.26450583205315,-0.439047456085958,0.659856106098548,1.12347844576995,1.09562411681238,0.463915232073549,0.604354456982039,0.792111122197511,0.872547712819689,-0.602692038594524,-0.294912104566007,0.955150752995631,0.55737635644072
"236","female","Black","yr3","Health","other","Visual",-0.220266877617842,0.574745058685328,-2.65433233247325,0.359879993905778,-0.564619996848547,-0.384947855836407,-0.514993353149223,-0.41150187743429,-0.385888553578299,-0.955330605400011,0.152876654354463,-0.599007414541915,0.608984029895981,-0.488417340898127,-0.432438615627292
"237","female","other","yr1","Other","math01","Visual",0.649575911396179,0.272190445689167,-1.49247496424828,-1.10030577483577,-0.0930305937004934,0.599211041927697,0.306628815783969,0.42510187829924,0.847623166283179,0.243708403178023,0.581026256999934,0.22837218865558,0.712328072219146,0.404820255546654,0.4238422245991
"238","male","white","yr1","STEM","math03","Visual",0.406764261765349,-0.205093461140217,-0.00566805113469071,-0.539492582975073,0.0735971969143948,-0.0598801218841955,-0.295438058802897,-0.455920572340336,0.0906062881395361,0.0969514895285136,0.0172079755863671,-0.346338725843645,-0.23690086205795,-0.0667426096605699,-0.106297572745823
"239","female","white","yr2","STEM","math03","Kinesthetic",1.36747533164461,0.132381675247988,-2.870965362399,-0.747528619149749,-0.836632478302657,-1.46821888362901,-0.552230536764262,-1.20723672475388,-1.10293301955362,-1.28970603753444,-1.23240257517498,-0.602692038594524,-0.2495793047509,-1.09591033316337,-1.03827278481531
"240","female","white","yr1","STEM","stats","Kinesthetic",1.03732585095717,0.594569294074297,-0.597180839626671,-1.63252235200029,0.628224149757619,-0.306315074965095,-0.812662936751225,-0.524237214077759,-0.361694369900197,-0.390452308356122,-0.560212790202749,-0.921049640342871,-0.352923347074065,-0.475564400184007,-0.137999849168805
"241","female","other","yr1","Other","math01","Visual",0.459233927296023,0.180550126529542,1.49072619695178,-1.22155209038745,-0.845307438306751,-0.845458420918692,-0.336992297795435,-1.3490517968666,-0.940051289573678,-0.811556239122369,-0.0341119197863486,-0.346338725843645,-0.2495793047509,-0.57398382241575,-1.0331578757335
"242","male","white","yr4","Other","math02","Visual",0.371896096239416,-0.155653866968273,1.59904271191465,0.785199708125034,0.939457337273042,0.146102726974792,0.682795509318054,0.617572365822445,0.749584178648867,0.21156030638099,0.881517299850937,0.554099038509144,0.131142507419603,0.383982925978112,0.738710834249543
"243","male","white","yr1","Business","math03","Visual",0.704610973598293,0.694913944771447,-1.86735472281452,-0.92701959894633,-1.59819413810579,-0.906311743940645,-0.466747031664235,-0.912032633625321,-0.246187398919627,-1.11667185398028,-0.384962704593334,-0.0936700371453748,0.374439019056798,-0.748618128396195,-0.84113124520175
"244","female","white","yr1","Other","math01","Auditory",-0.743008629750054,-0.389446695623462,1.49072619695178,-0.626095647251986,1.8194510001737,1.45210273364758,1.09562411681238,1.25970296808463,1.63321748061498,1.3870550416303,1.37616993798703,1.31578972865656,-0.178889619549892,1.27620653520245,1.5151047502875
"245","female","white","yr3","Other","math01","Auditory",-0.150845655892796,-0.389446695623462,-1.26625459934966,1.52393034932561,1.08349841030491,-0.487023821786533,-0.759369150480902,-0.462738071665078,-0.026876738683457,-0.25731448238223,0.0524014035886652,-0.0242965000426901,-0.191568062242842,-0.412403359915435,0.125586584036813
"246","male","white","yr4","Other","math02","Visual",1.12466368201378,0.256499772172995,-1.86735472281452,1.41121250865585,0.705172449586644,0.899094018792124,1.09562411681238,1.09486529774358,0.298927577478671,0.940803789219321,1.10146718103841,1.31578972865656,0.295724847588656,0.949445063859782,0.683896322075797
